Handle,Display Name,DID,Follows Me
marlenerobertson.bsky.social,Marlene Robertson🍁,did:plc:y55jxy33u5y7xmyjgktqdqqk,True
jeatts.bsky.social,NP,did:plc:ouqkw7lw3xv43yayd5eziou2,True
soxmom76.bsky.social,,did:plc:mnboezq3y6usyaiqe3aicymg,True
jaeswift.com,Just Another Enemy,did:plc:jr6bnkwh5ez3wezkuy4ergxj,True
justthefactts.bsky.social,Justthefactts 🦅🇺🇸 💙,did:plc:l2gltvva47ln43hdkcvados6,True
douglas1955.bsky.social,@055Douglas,did:plc:stxlxcvu56pict6uluu3ruwk,True
eileenmclaughlin.bsky.social,Eileen,did:plc:ipa6wg4s2n2bh4rbhvqmcdxj,True
sassiestminx.bsky.social,Sassiest Minx in MN,did:plc:drw444q6dh54nmlivdxj5bwk,True
clairedaniel.bsky.social,ClaireBear,did:plc:nblcnp2uv4stjq5yrwumrfni,True
socalvillaguy.bsky.social,Michael C. Cordell,did:plc:utdrmfmhohowus6k3y2fsifv,True
rudebina.bsky.social,Rude Bina,did:plc:dgllsdbtwqhzxuhfheqbo56h,True
onewhoknows2.bsky.social,One Who Knows,did:plc:tfoqefxqiwrimwb3wxdctxzl,True
peteroski.bsky.social,Peteroski,did:plc:ekznhtjdjxsv7qhgdwjvmxyh,True
jolyn1.bsky.social,Jolyn,did:plc:uhty6psdpmikqhd5xhohfp7b,True
dancingtreemama.bsky.social,DancingTreeMama,did:plc:wjmvnx5x3nnrkyalbibke7hu,True
navynana2.bsky.social,Kim,did:plc:t2tqjh3dm4zmctfswaedwbw6,True
econfreak.bsky.social,Blue Dot 💙🌈🏳️‍⚧️🐈‍⬛,did:plc:luuu3glh4iqh4drofmjord4b,True
biscuitsmom.bsky.social,,did:plc:b5tt2w3xxlr3ecivm5bklypc,True
pottspanz.bsky.social,Pottspanz,did:plc:r755xclkaehgn5iotsgvzpvv,True
freyalux.bsky.social,Freya,did:plc:kveupcy2a7tesbw3kkops73f,True
devclifford.bsky.social,Dev Clifford,did:plc:bdb2hik32qcmmnp2r3mybflk,True
gtksmom.bsky.social,gtksmom,did:plc:vopkg4ooxrsg4ysybenvs2b3,True
momma-llama.bsky.social,,did:plc:odirhtbb3vqc3rjpurp3geoq,True
vovegan.bsky.social,Voiceover Vegan,did:plc:klhtruif6fsy3cjtxdzvrmfk,True
liberalwoman96.bsky.social,,did:plc:yw6tft4lyg34ixpmsl5y2vss,True
spid3rfan315.bsky.social,Tony🏳️‍⚧️🏳️‍🌈🇺🇸💙🦮🪴🐦‍⬛🎶🎧🏈⚾️🏀👨‍🍳🎮💯👏💪😎,did:plc:uneibjbntyjtqxg7mkvnxyhp,True
artrockz.bsky.social,Artrockz,did:plc:gvqjkjkhzq2osek7oavkwxsq,True
gringaloca723.bsky.social,Gringaloca723,did:plc:3ywxyz565a6oobnoxgbotb74,True
xoxojooly.bsky.social,Jooly,did:plc:ornq6sutwyxa45epfjp45qwc,True
demcracydiedindark.bsky.social,Democracy Died in Darkness,did:plc:xbcj2epyjwslydpskyfuowu2,True
lucybluebear.bsky.social,Lucy 🟦🟧,did:plc:nt5fuqrvgb3lfwwo253icj7q,True
bgomez912.bsky.social,Betty Boop 🩵,did:plc:4ntsee2masjmdzogblu7tz26,True
howlowilltheygo.bsky.social,~𝐌💙𝐑𝐆𝐀𝐍~ #ListenToUltraPodcast,did:plc:scd3j6py35xxa6wjcphr4be2,True
cuchovivas.bsky.social,cuchovivas ,did:plc:jtuxg6sevnshdmzqqe762zz2,True
katnaround.bsky.social,Katnaround.bsky.social,did:plc:afrafmm35plpwdyovasteyi5,True
joshismyqb1.bsky.social,MichelleH🦅🇺🇲💙,did:plc:vj4upap3gkudsfmm33m7lkqs,True
maggie88.bsky.social,MAGGIE88,did:plc:jiy3nnavzi7bqeztccjgbuhf,True
mermerlkwd.bsky.social,MerMer,did:plc:kswch3o6tahdun3dqgbxho2f,True
markgoldberg13.bsky.social,Mark Goldberg,did:plc:eesgbrdm2wantqa43pmfi6pc,True
brody-justadude.bsky.social,That dude,did:plc:3c6d7bxxvg2gtzudscbcodhp,True
michaelbw1998.bsky.social,Whyareyoubotheringme,did:plc:5lxzlaiike3ll2ikeqgmpzjw,True
coinfitz.bsky.social,Coinneach Fitzpatrick,did:plc:gb42m7zvmlt3ftmakmom6z6q,True
hundpappa.bsky.social,Clark,did:plc:7sne2jonrr7mlqb3zyefjyrn,True
sheilabryan.bsky.social,Sheila,did:plc:vfriordwmdjst542zzzwygcx,True
annesbu.bsky.social,AnneSBU,did:plc:irvm2c7kbjz6inschc3jjzdb,True
chachalaroo.bsky.social,Cha Cha Laroo. 🐴🐕🇨🇦🇺🇸🇺🇦,did:plc:pvvu2l6y5dkbv3qt55puukcq,True
qmssue.bsky.social,Sue,did:plc:d7ls5foli5qws4sblufwanum,True
lolablueleaf.bsky.social,LolaBlue,did:plc:cmvpmle6ny7woimqs5pciwhl,True
tinac1963.bsky.social,Tina C,did:plc:db7qmxkkfve7kaygya7xif3j,True
theinane.bsky.social,PeteR formerly known as the_inane,did:plc:ovzalwwvhp6whic4ae3w3sqr,True
lbmama.bsky.social,Mama B,did:plc:iu6stlew3ij6geeq4dw6dtwd,True
wins-rick.bsky.social,Wins-Rick,did:plc:swqjgotrtwf7lgd7qmgrxq6z,True
gsirhc.bsky.social,Chris 🏳️‍🌈🐾,did:plc:zjcaxo7znvwwxjxtaem7zrlq,True
popsblue1965.bsky.social,,did:plc:43qbddjiu4vlwbqbnvpe7yl3,True
zacharygg.bsky.social,Zacharydideas,did:plc:rb4vtptz33noncousszi2j24,True
kristajacobsen.bsky.social,Krista S. Jacobsen,did:plc:k4k4k3s6oigbbizt7p2kvo5d,True
swedestamper.bsky.social,Jason,did:plc:q65y6lykwya3u4sklei7csyn,True
djrams80.bsky.social,DJ🇺🇸,did:plc:5g7boi6j62sbe3gmtr6xamh6,True
realmarkebenhoch.bsky.social,Mark Ebenhoch 👈There's only one!,did:plc:4h7qompr2ekunvqtnamnmzjq,True
msbondage.bsky.social,Miss Bondage,did:plc:wm2njdv5dnqb2nqkklucmhsy,True
nana-ezbreezy.bsky.social,ezbreezy,did:plc:crxksyu6xur36ybn5rf6wpve,True
hardknoxfirst.bsky.social,,did:plc:yxsc73sxdwf45azvo7u5do4z,True
myskulz.bsky.social,myskulz,did:plc:ndznuzwrebawwtgerhu2tkpm,True
christinecarlson.bsky.social,CC,did:plc:iu5jjylt6ax3eq5p4mttbbkv,True
lizbethw.bsky.social,Lizbeth,did:plc:dmqa6k3fh3naqftyephihdiu,True
banditpitasheba.bsky.social,Mike Anthony,did:plc:f74rvbeujii5gcpbvk2xxdds,True
janiceocg.bsky.social,Janice @OCG,did:plc:axduljyeg6buqytes4fqlh7b,True
hamdried.bsky.social,Hammy,did:plc:tkgkaz5r5cijoye63q4lgyka,True
mysticspyral.bsky.social,Rowdymagic,did:plc:fy4vk36wfwaqbffxo73ftgk4,True
ivyblu.bsky.social,IvyBlu@bsky.social,did:plc:7oecxoccrsf5nkiwzyl34kai,True
nosugarorspice.bsky.social,DogMom,did:plc:ks7voa7qwubkjtfxk3at5ywv,True
upperdeck.bsky.social,Jackie,did:plc:v7m4bbg5zfxwqj3ydxhmtma6,True
cherylann.bsky.social,CherylAnn,did:plc:ksxagldbr7pwmeq5f57lzoxz,True
awoman5.bsky.social,AbbeyRae,did:plc:ayvryrk2b3khozpsdvcrhrhm,True
lauratalbott.bsky.social,,did:plc:2xfztepqspbodbtnzg7nafka,True
brgen8.bsky.social,BR aka Betsy Ross,did:plc:ylxzkqgevjderg77t752zstb,True
simplysherriusa.bsky.social,💙 Sherri 💙,did:plc:nurs2muqgwaslkgefkbkcrww,True
dkdk0323.bsky.social,DKreads banned books,did:plc:4lspkzphesdexc2oijfurxnn,True
catnandu24.bsky.social,,did:plc:ho47luw2mjep75dyyd6azrpd,True
robinresists.bsky.social,Robin Resists,did:plc:vynxglxm36slyuyepbnq362m,True
giadagagliardi.bsky.social,Giada 🦋💙🌊 Leguminati,did:plc:37jvpz5c7c3taowq7zks6qr6,True
borderingorder.bsky.social,BorderingOrder,did:plc:spdx542tk4wzxzqk3sjxh33n,True
maddoxj1.bsky.social,Datguyuknw1 🇬🇧🇺🇦,did:plc:66spnjqqp44klhkmipnasz22,True
pawprintonheart.bsky.social,Cassie,did:plc:xxge6hijqjsfmmpyrtodnar7,True
oldredsubby.bsky.social,Harold S,did:plc:zwa4q7v7kz3qpbmjaihifrsk,True
richiethepigeon.bsky.social,BIG-RICHIE,did:plc:jagfxw6dhivo5euugwicvuke,True
lokishmoki.bsky.social,Loki,did:plc:6ezuqts4qaiagrjbpt7v2lot,True
dockmartin.bsky.social,Doc Vicki Martin,did:plc:hayxz4edvzpflehiope6tm2c,True
majidnouri17.bsky.social,Majid Nouri,did:plc:5cwjgnfc2w7j3ylytnsvb2oc,True
archemoros.bsky.social,Archemoros,did:plc:2emsqciaftyly32eycvhwym3,True
democracy-deb71.bsky.social,democracy_deb,did:plc:r36lsxlwcr3illo3adxbqpok,True
lablue3d.bsky.social,LaBlue3D,did:plc:o4zrf4k7eebcx6dmmrmf5hht,True
chrismoore7951.bsky.social,Chris Moore,did:plc:slqfzxkevf2nz3yuq5ei566n,True
dorothyfromks.bsky.social,Dorothy from KS 👠🌻🌪,did:plc:i66d7pnetsj4ndx4npelveaw,True
berniewink.bsky.social,Michele,did:plc:hft5ugqcndghakq46x5463wx,True
griffin28.bsky.social,@maryg28,did:plc:cinggkoleokxh6zl3p2vscmy,True
jerrieskid.bsky.social,Jen🇺🇸🏴‍☠️,did:plc:xrga646tzbi347nmnumvnfcv,True
santompls.bsky.social,Santo Mpls 🇺🇸🇺🇦,did:plc:zjflozy4ektkkqmvadcaepqo,True
zone5jordan.bsky.social,Jordan,did:plc:psd7plnekmfv2mjyd7eemcpt,True
maskup.bsky.social,Maskup,did:plc:ztwjspttbckkkx6etnohe2rj,True
chrisjustice01.bsky.social,Chris⚖️Justice ,did:plc:wk45xh4fuqyuaqwsv3itmt7u,True
penowski.bsky.social,PENOWSKI Ⓜ️ Ⓜ️,did:plc:rwezcdta2qam7docvcqkuapj,True
mrbrazee.bsky.social,Michael Brazee,did:plc:xzsn5a4dln5z2qesmproitru,True
cindylou2424.bsky.social,CindyLou2424,did:plc:e7d2yt7ubuol3fa47xmqq57y,True
gminx.bsky.social,GMinx,did:plc:hfvd4eph5jf6fl6jh4mwojt2,True
chtopher11.bsky.social,ChrisTopher11,did:plc:in4ncx4nszygvsvtykmh4pjo,True
hulce-patricia.bsky.social,Patricia Hulce,did:plc:oeum6o45avqw7e5ea5ojencj,True
joanhussey1.bsky.social,joanhussey1.bsky.social,did:plc:jfvgrrzwo4akgd76sjlbuuux,True
bellamym.bsky.social,@BellamyM.bsky.social,did:plc:up4hkihnxwdtm2cgatmmi5it,True
fonzmeal.bsky.social,Josh,did:plc:vbq66mawdwh7e4gyzaiki6oc,True
mr2c.bsky.social,Corey,did:plc:hyrgu6i5eh2covldh7amkpyk,True
barbara3144455.bsky.social,Barbara Stein ,did:plc:4rbaybzmsdducprkyhwpyfm2,True
colokay.bsky.social,Karen Lee,did:plc:zz57vyxtlljadn2244juxbod,True
80sgirlie.bsky.social,auntie emm 🥥🌴,did:plc:esrltpfrk2pbi7qpfpgvb25o,True
taras19921.bsky.social,Taras,did:plc:72plj6tpbbqsehfvqdbhfzm3,True
pauladix.bsky.social,Pauladix,did:plc:futuflplbeh7sgdeia6xq4dr,True
notgoingback2028.bsky.social,Pattie 🦋🇺🇸💙✊🇺🇦💛💙🌈🏳️‍🌈🐶🐱💙🇺🇸✊☀️,did:plc:tc52mzwiq5mjnheb7uo4pcz7,True
namaste67.bsky.social,Namaste67,did:plc:h3b2opphoy5jldhsvswdoxgx,True
leahvallee.bsky.social,Leah Vallee,did:plc:vflkuo7gfmg45vzo3djm5rpo,True
surthriver.bsky.social,Surthriver - What to do now. ,did:plc:jmqckmk34rny3d5nkihmbv4j,True
caroleeldridge.bsky.social,Dr. Carole Eldridge,did:plc:sxunap2jnbcy5asffixkvrai,True
deboraland.bsky.social,Debora Land,did:plc:tz2qirbaewjpkttkepawnhqa,True
davie5456.bsky.social,Michael Graves,did:plc:bux4zqqeoh662iv45d7myji4,True
roryroberge.bsky.social,Rory Roberge,did:plc:n7jaho4zhqgshvq45eln56sz,True
justaguy44.bsky.social,Just A Guy 🌊😎💨,did:plc:fdeeexukbiwhrg2olvpmqcw4,True
zzillizz.bsky.social,zzillizz,did:plc:t5zfcuzf6dqoyh47taky7l5p,True
sandygirl4him.bsky.social,Sandy Girl,did:plc:trbwhxfxu3mbrez3wq43sawz,True
hamkold.bsky.social,Kevin☮️🌎☀️🌕,did:plc:77lgdc72aauvukan3g2xgjjx,True
hoosierjezebel.bsky.social,Hoosierville💙☕️🍺🐝🌻🇺🇦🗳🍅,did:plc:zs5aycrvo3ywsqurnsuzyvab,True
savedemocracy58.bsky.social,Never Forget Who Caused Jan 6th,did:plc:4ygoaddjow4hxopdeor4lomx,True
lisawriter.bsky.social,BlueLark72,did:plc:xdhsc4ywvniikday6eg67uko,True
fil4ever.bsky.social,E.Elaine Huth,did:plc:pijjhgxx2vhqricsvibkknkf,True
sheilaayrom.bsky.social,Sheila Ayrom,did:plc:gvkhhname675zvwackemetta,True
irishmomof9.bsky.social,Colleen,did:plc:xx7pis2ozaf2uk7t7p5r4r3i,True
okboomer.bsky.social,Cindy C,did:plc:mw6mdywec6xkrh4xv66e2ail,True
melissa1968.bsky.social,Melissa,did:plc:yfyhexacn43ly5hrikajvzfk,True
chefboyrv57.bsky.social,🌹☕️🌹Rob🦋🔥,did:plc:ddhrm45chgkedazykd27kuoi,True
lasteph.bsky.social,LA Steph,did:plc:quyxzd5gr72wbe2xqtpggetu,True
bluegrl-redstate.bsky.social,Really Blue Girl ,did:plc:afmetw6lvc5m64qiqkkbfvjc,True
cling2reality.bsky.social,Cling2Reality,did:plc:ku6to2bpo6z5rxrau44g5nrj,True
lahiru1k.bsky.social,Lahiru💙,did:plc:tewhjfs7i6wbnnrs6lynwebh,True
ccassara.bsky.social,Carol,did:plc:li5273j5luyalgvma62vfxfs,True
tuscanamerd.bsky.social,TuscanaMerd,did:plc:vazfxfd7mnmolnnlyuk3rgsp,True
jake2404663.bsky.social,Jake,did:plc:u44je2xqdeb33u3rmy4457yg,True
jamiesmallwood.bsky.social,Jamie Smallwood,did:plc:7plhw36jq5mt627ql3muo5yp,True
flordsgn.bsky.social,🅵︎🅻︎🅾︎🆁︎,did:plc:pb6drj2ampvmhmdsxlzpu47p,True
katiemartin13.bsky.social,,did:plc:by4eo64yzjs3k2n2v735afms,True
lindaleecf.bsky.social,A Jaded View,did:plc:k6yqaljr4xlhnnkgyzepbzqb,True
xsmnrsx.bsky.social,Jill Seminaris 🇺🇸🇮🇹🌊💙,did:plc:4n5q5yzj6naxmwgqisaz6wz2,True
ohreallya.bsky.social,OhReallya,did:plc:cbe7d3x46vvfzsj6g3qb5pqg,True
lauriejoyous.bsky.social,LaurieJoy,did:plc:bvhw3w2wgjycvnjul3axoy2w,True
theaeronut.bsky.social,Iain Ogilvie,did:plc:aueigat6lbxghe55vmbnyktl,True
ericbanana.bsky.social,Eric Bananarama,did:plc:vnrk7xh6mxtzch4jki4eeghg,True
alanilagan.bsky.social,Alan Ilagan,did:plc:aja6d5dn22i726uvc7wjqyje,True
eltopo71.com,El Topo,did:plc:jdb4r6b5xvf4v4fyjzdvyk3c,True
red1126.bsky.social,red1126 💙⚖️🌊💙 Regina,did:plc:eskvnzqb4ac6s2woaqqgwkjh,True
betterdays2028.bsky.social,,did:plc:523vapfcyl7paovzxmz6vzfb,True
ascablander.bsky.social,Bo,did:plc:gz7wbxicuak3alhjkdfstomg,True
eb-starr.bsky.social,E.B. Starr,did:plc:54mdvcvv34ehypvr6lku7ucl,True
jada6275.bsky.social,Jada  💙🌊💙,did:plc:jud2h7lkqceh2g6fx4uawk2t,True
shoeluvvr.bsky.social,,did:plc:cvahs2wtvlklz6aehi64tsbo,True
gwencat.bsky.social,GuinevereMH,did:plc:ms4ahw76dpuj57ikhohao5zr,True
ziggynaz.bsky.social,MomDub1,did:plc:zbciepel5wi6lja4s6baovgj,True
gregnap.bsky.social,gregnap.bsky.social,did:plc:jpfbhjwdzswe3ajz63ldihjz,True
spmalloy.bsky.social,S.P.Malloy,did:plc:53ns3bx7wmg72xramjlonrui,True
dddonnnaaa.bsky.social,Donna,did:plc:5cjbpr62gzwak77u32uletya,True
dabuzznyc.bsky.social,Brian,did:plc:bo7v4z5i6fbpi7vfm2fkfald,True
g8kay.bsky.social,g8Kay,did:plc:cwlzsdtdfoycaycakolmkl3v,True
rielyrobbs.bsky.social,RandyRobb🌴🇺🇸🇺🇦💯,did:plc:r3eusmau32ylnw5sogwdo6xo,True
neezee.bsky.social,Defuning,did:plc:3wem5pijwjn4nmlvyvqvkrgx,True
swickl3.bsky.social,Liz1973,did:plc:5v4t5qg73tkgzwllnrgvsoar,True
paulwolstencroft.bsky.social,PAUL WOLSTENCROFT,did:plc:zfme7kmyfaqkdlvwu3busv5r,True
cocohastings09.bsky.social,,did:plc:5x336skklrlwnngqx5ezttua,True
dawnbritten.bsky.social,Dawn B,did:plc:uu6jxa763ifc4czzh3k6b6gu,True
blakebass.bsky.social,Blake Bass,did:plc:7p2zsgbfghbmmpnzsi6lvpfe,True
elasmo.au,Elasmo,did:plc:pqdb267hsx46mmwqibwdukvh,True
dniekro.bsky.social,DarlaNiekro,did:plc:ljphypzxkefn2gj5kahnm235,True
welovepug.bsky.social,We Love Pug,did:plc:eekrgcced4vhlmvci4winzhd,True
sarahrhyder.bsky.social,,did:plc:rwcwvm6lfsrafk5ulushy4ue,True
sebastiangarof5.bsky.social,💙🇺🇸SEB🇺🇸💙,did:plc:3iskvrdczp2e2jp6k6dgg7sd,True
joryfamilygaza.bsky.social,Lulu is a mother of five children.,did:plc:34ndldmdzdhzp2gzghntdiwr,True
itsmemark.bsky.social,Mark Schweitzer,did:plc:lwqmcocqmhbdcybbw2zjhml6,True
askingfornormal.bsky.social,Animal Crazed,did:plc:b4y2y66hnvoyhkubmqlnvlvn,True
rufkm13.bsky.social,Rufkm13,did:plc:5xjnaoxkp4ifxy25e3hq6zoy,True
chrishaas.bsky.social,Chris Haas,did:plc:3lj3yzzngfxe75spbi6xyfqk,True
bad-golfer.bsky.social,Bad Texas Golfer 🟧🇺🇸🇲🇽💙🌈🖖,did:plc:s6l6h2z6po64awdkvv3qcj2u,True
realxanderxjork.bsky.social,Xay🇺🇸,did:plc:x22ijm5cu5jb5hynhbsie7nl,True
miata2u.bsky.social,Miata,did:plc:e7dzlcqljtayisk5fsk5ghfq,True
heyyitsmegs.bsky.social,Meghan 🟧🌈,did:plc:7nt5t3gdc733vkij33pjw757,True
drew04.bsky.social,Andrew Lorimer,did:plc:sm3mytgu2daw6ymel4ifnkkw,True
timmyfaircloth.bsky.social,Tim Faircloth,did:plc:dnajldthv4zijpaq5wczxvmi,True
bowmanaman.bsky.social,Bowmanaman #NAFO Fella,did:plc:fm3qiusbezpagrk5c2l2tuyb,True
epennysworth.bsky.social,Elizabeth Pennysworth 💙,did:plc:knrrv6x7g27rbout6vlxuxln,True
luvmypets.bsky.social,Renie,did:plc:2yda2eznr2wqixinxuhjjzrc,True
angie2213.bsky.social,,did:plc:ron3ssbow3gnhxtel6enjxbe,True
norway.bsky.social,Lars🌻🇳🇴 #NAFOCatsDivision,did:plc:vok4wl5nyz73fbairhm3gkbh,True
mariablake.bsky.social,Maria Blake,did:plc:lfsu644hqevh32coxhm4vxps,True
sswimmer.bsky.social,Steven Swimmer,did:plc:aae47xiaojht44oitbww5md2,True
trumpstalkintoilet.bsky.social,Trump’s Talkin’ Toilet™️ 🚽,did:plc:3rau42xr4gzc3d3jb5qzauwi,True
gadeb555.bsky.social,Debbie🌈💙,did:plc:cbw6lnvd4aihwz5xd7kbngxl,True
gabyvon.bsky.social,Gaby BlueTardis 🇺🇲🇲🇽🏳️‍🌈🇺🇦,did:plc:ofqooxurt3r3q4oufgdy6623,True
honkydong.bsky.social,FreeDumb Fighter,did:plc:rx3bzsxemkknz4qnnqiuymya,True
carrieheffernan.bsky.social,,did:plc:t2gf42ivya42fgvqg5piitlj,True
yvettebonnet.bsky.social,Yvette,did:plc:crks6dwob3t4sxgqcqldeh3u,True
samahed.bsky.social,Sam_vise 🇨🇦,did:plc:vggchzp37h3aingmfpfzsaae,True
amerucan.bsky.social,Amerucan🇺🇲🇰🇪,did:plc:btwyrubcy4cludzzrrbs6pfh,True
possumqueen90.bsky.social,Possumqueen90,did:plc:vpzup2jjb7eis5mybjsl4jhy,True
my2bits4u.bsky.social,Jake from State Farm,did:plc:wnvkqzxg2lrlx6pgnjudlkzk,True
soldiersofsong.bsky.social,Soldiers of Song Film 🇺🇦,did:plc:s55uz6b45s6k2xizfro2gujg,True
puggymama21.bsky.social,Manda 🇨🇷🇺🇲,did:plc:sxi3nmn4td5srrtmqppyiem2,True
still1life2live.bsky.social,,did:plc:r7437yjp6ycndgjsydpuivvq,True
nowheregirl.bsky.social,NG,did:plc:63sq66y7maaiveptgj77yvoi,True
cmsdual.bsky.social,High-and-Outside ⚾,did:plc:llnr3vcqweqtnz2dujujcn2d,True
educated-guesser.bsky.social,Lora,did:plc:zglfmj6pgyvbmuc72oewtog7,True
ellek.bsky.social,Elle K,did:plc:kcjeicf2cxcdshigotnhpskh,True
kreidmartin.bsky.social,Kerry Reid Martin,did:plc:fcqn3tp4eggqlg2rpqbornbl,True
cautiousclay.bsky.social,Cautious Clay,did:plc:goct5vn7jefgril5c2oc7oqz,True
vegasmom4boys.bsky.social,VegasMom4Boys,did:plc:55qq4jyinn3s3r7asegbv6vf,True
rosiecheeks.bsky.social,,did:plc:fcahx64apf7pohl6sme74fjl,True
efairhurst.bsky.social,Eric R Fairhurst 🌈 🦋 🎷🎨,did:plc:ggfftvrnyurieawyvw6zl6np,True
cathyfl7.bsky.social, cathyfl7,did:plc:244k3lfd5j27cfmodmrbl5o7,True
cuznsue.bsky.social,CuznSue,did:plc:f7js4ljoaswa7252hl6pbssv,True
lisabunn.bsky.social,Lisa Bunn,did:plc:uasuafbdzlxluacj2li7d22s,True
july1sttravist.bsky.social,Trevor Davis,did:plc:na6rae5s3otwmhliy43gwa5s,True
steelersgirl.bsky.social,AG 🦋 🌊💙🌊 SteelersGirl4Life 🖤💛,did:plc:2g5umyxxofmoiwjvsbnatnfj,True
hefferous.bsky.social,Jeff Hauf,did:plc:yj62tg424w272c2cgqr2whtn,True
dinorino521.bsky.social,Fact Up 💙☮️💘⚖️☯️💪,did:plc:2ycnat2zrqyglfc4ipuvvtvk,True
scarlettes-mom.bsky.social,Skibidi Ohio,did:plc:5eidrafbtk4vqhxponxkwjyq,True
donalyn.bsky.social,Donalyn,did:plc:p2mz5ypbed6muzmbby6p33jl,True
ibeeric.bsky.social,Eric 💙 🖖,did:plc:sfx5hfgxosgg5icrtpmgouyu,True
lyndagood.bsky.social,LyndaGood,did:plc:swtxmqmmr6zf23wz2mf7jqrp,True
catmomsue.bsky.social,CatMomSue,did:plc:abrlzbpzanovxiocrrysg4rz,True
alicebirdy.bsky.social,Alice Bird,did:plc:nsmai5kqm7tl7t6roprkl3kg,True
auntmaggiep.bsky.social,mary proffitt,did:plc:hbzm3noxvndgzdmhwlcptf5z,True
jerry-alberson.bsky.social,Jerry Alberson,did:plc:qnc7w3uwgcrgtoh4retcvrcv,True
lisajoy.bsky.social,Lisa,did:plc:ubtg34uhj6oncll4hrm6awd4,True
tbonecats.bsky.social,Tony Dick,did:plc:ysasxs3cfljodjzmyjsfispk,True
eo-l3.bsky.social,Elcia,did:plc:iez74behsbkoxd7iswtt67l5,True
melissavales.bsky.social,Melissa Vales,did:plc:ke4tzzi5qbjrf5ei5o45ip4k,True
paulaiz71.bsky.social,Paula Izard,did:plc:4bs6i5kxmqzmer3rspyffomo,True
irishyaya863.bsky.social,Cathy,did:plc:fewimccnasebrjin4lizeqjc,True
trinityphoenix.bsky.social,TrinityPhoenix🌎Resists,did:plc:gmkrqzwxpiustq5ngo346c4z,True
bobbielmanaudhd.bsky.social,Bobbi Elman,did:plc:eohoaxoor3m3m3654qsnjwqu,True
lisacurtis.bsky.social,,did:plc:26m5zoihvpjxhgq7absmu57h,True
womanwarrior.bsky.social,WomanWarrior (she/her)☮️🏳️‍🌈🏳️‍⚧️💙🌊🌻🇺🇦,did:plc:spzqvuf6na6olitxkamtkwq4,True
waysideleslie.bsky.social,Leslie #FBR #FF 💙🧢🌊🌺💃🏻🟧☮️🦋,did:plc:3ne3decwrfkd744nxj5g36yb,True
thillygirl.bsky.social,Honey Badger,did:plc:m332cqnz7mwncuvqepqedbl2,True
gottadance64.bsky.social,IllinoisResister,did:plc:ba77fjccbb3bkxkxzff5obxu,True
thenance.bsky.social,✨Nancy✨,did:plc:5uq2cvwdbk3u2ktlsdbgxwuv,True
mlfarns.bsky.social,,did:plc:nh6rw7li4mqkna5eaeyidh6x,True
lwitten.bsky.social,Lois Wittenstein,did:plc:jmstvfwhbjvnidakmerrhuxr,True
jerismurturf.bsky.social,Jerismurfturf,did:plc:a4evzdrngsgfmnkvcevwdhn2,True
henny115.bsky.social,🌸Henny☕️🌻🐕🐦🧘‍♀️💙Blue Democrat Resistor,did:plc:laeqx3qgczbyohrimhwwui2d,True
camilee13.bsky.social,Cami,did:plc:qezvvh62ldd7fcibtkryh65b,True
bwfurn.bsky.social,Bwfurn,did:plc:hfodl6vyjuxinm3bu6rwbdza,True
nanakat59.bsky.social,NanaKat ✝️☮️✌️💜💙🇺🇸🦎,did:plc:tbai64e4tcjtsupd63k4yg23,True
grogugirlz.bsky.social,🇺🇸💙GroguGirlz💙🇺🇸,did:plc:il7zz52pllwyq6wdal2gqe67,True
yubbie007.bsky.social,Yübbie Umoh,did:plc:nyp2ltjnj2fshv2r3mgz3k4g,True
karmasgrandma.bsky.social,Grandmother of Karma,did:plc:qbkfgga5ubjcuewpeegwlkbo,True
sheldon4.bsky.social,,did:plc:u4gcqc2fpoaazpzur636emew,True
jedipriest.bsky.social,Jedi Priest,did:plc:mjtrosl6kvtqvhznnqkwnf2z,True
michelemuse.bsky.social,MicheleMuse🌻🌈🦋,did:plc:r7wj6js4zwg6d6ppuruhbks4,True
aimeecarlton.bsky.social,Aimee Carlton,did:plc:yp5tput47o7tnjb7odg4gqgj,True
kimstephens.bsky.social,KimBoWho,did:plc:5fjfx2xzij3fenk6exokufim,True
afterlifecurious67.bsky.social,Not the mama 🦕,did:plc:sn6bh3e3wrnrnwfzrhguxt7u,True
whereitsat68.bsky.social,Karma Believer,did:plc:df37wvqxhyf265kldndijbat,True
ladybonkington.bsky.social,Lady Bonkington NAFO,did:plc:jtxted6wx2hpkojcr5mxgomo,True
loraineklein.bsky.social,Loraine Klein,did:plc:oettd5lqweerxqkycib6hwkf,True
annstrahm.bsky.social,Ann Strahm,did:plc:nqpvk3vofipaj4j7v3usoegz,True
bluestate50.bsky.social,Dr J,did:plc:46ygrw3wikds4vfwbtzbcya2,True
ghall67.bsky.social,Gary D Hall,did:plc:65aztr6hmdje3zatcmjx7rys,True
behsplayer.bsky.social,Bass Player,did:plc:i3u5ulbeviuoq4g3nfjpcflx,True
calcomega.bsky.social,Jackson Earth Restoration Project,did:plc:kexzkyrtshfhkda6r2vc22he,True
djmonijn.bsky.social,Djmonijn,did:plc:vsh3zmsbzgqpu4y74nghdylx,True
dalewalls1.bsky.social,Dale Walls,did:plc:jwxzututitbthfxn22cy6vg7,True
akc513.bsky.social,Affordable Keys Cincy,did:plc:geaoytzrcfxcdplqfonmut77,True
