Handle,Display Name,DID,Follows Me
thelandii.bsky.social,,did:plc:o2idwteqdimdboj5p4rfskma,False
iamyourhuckleberry.bsky.social,@I'myourHuckleberry,did:plc:z4fdtuxfjw3mr2zeesohuv3y,False
primemaximus.bsky.social,,did:plc:rshpvmomb5s2njaau4cpoit5,False
joysven.bsky.social,J💙y,did:plc:xlupw2b5v6f7dm5hpvsco4eq,True
texngotham.bsky.social,Timothy Johnson ☮️,did:plc:5oylyeuh7rn3zyyziqc4hqip,False
bcarniello.bsky.social,Brian Carniello,did:plc:qntixhggmlzxqhrpp3kqzmnw,False
perejes.bsky.social,Pere Jes,did:plc:qxygenvss6qpgh4bz43mec3u,False
jerseyblue5150.bsky.social,,did:plc:k5rgpat3zygnh3azdrbujblr,False
roger-in-nc.bsky.social,Roger,did:plc:ipa3irspgt7v6pup62n3uzia,False
ferretmom.bsky.social,Out of Fux to give,did:plc:qgqwajtsbh2zscwn6jjjftao,False
kmicchkevin.bsky.social,,did:plc:rava6aqcwxfnuq4koe6dqwh3,False
ladydom13.bsky.social,LadyDom13 💙,did:plc:kh33gno43v64reswcfvntxre,False
pamelazadiva.bsky.social,Pamelazadiva Proud Woke Childless Cat Lady,did:plc:cdhx2am4ryf7gx2q5mnoczp2,False
soundlessaolcom.bsky.social,Deb from GA 💙🌊💙,did:plc:epq6byajd4fvuv5gpacia2l7,True
cronequeen58.bsky.social,Crone Queen,did:plc:akvrmh77u7nncobevrgbyhzt,False
johnbgilman.bsky.social,@JohnBGilman.bsky.social,did:plc:5elorgsexuueze4i2ymlq2qz,False
lauriecolacchio.bsky.social,Laurie Colacchio 🇺🇦🌻,did:plc:tsbxrtzyopkpg3upkizxfxh2,False
james5687.bsky.social,James,did:plc:hvbgt7akyaxxn6xjaknpckzh,False
dianeiam.bsky.social,Diane ,did:plc:cqw6lx3lppjy6de5qpiuo5wa,False
artiethegr8.bsky.social,Art Gonzales,did:plc:keeabmk6ui4jzf2nzcleunbz,False
kipperbocker.bsky.social,Knickerbocker 🇨🇦🇺🇸,did:plc:6g6djy32kt4em3wuw62qi4f5,False
pappy807.bsky.social,Michele is frustrated😐,did:plc:is4sbschpfxv4utnx5k7yix2,False
myronmc.bsky.social,MyronMc,did:plc:pavofgdete4yyvb2s4dx3q2u,False
douglukauskas.bsky.social,DougLukauskas,did:plc:4l57zhsqmzbp5rkykdazlijh,False
diann4kdz.bsky.social,Diann4kdz,did:plc:asrdjew5fnb2pf4q73xdoi3v,False
baugerd.bsky.social,BauGerd 🇩🇪🇩🇴🇺🇸🇺🇦,did:plc:sy6scvskm3r5opoyiav3xxdf,False
shine498.bsky.social,Mineka Thompson,did:plc:k7toznjinc2bqy4cvmmutlfn,False
conniefehr.bsky.social,Connie,did:plc:feannucm5tyciwlx5e33rfog,False
carla68.bsky.social,Carla Mononym,did:plc:azixuioa3wzbnriecke2ivpq,False
queenofcr8tvty.bsky.social,Carol Heppner  💙🌊🌻,did:plc:xyak52ob34lnl6x4mu7h5yfa,False
kgla1.bsky.social,K,did:plc:a6xmgtdma5rtx5oyynvmtt2p,False
mainedem73.bsky.social,Kent,did:plc:5tfvevmabs7wagcfx2qdxhtc,False
tdaz12.bsky.social,Tony D.,did:plc:qffax4woyygdpd45vmufs5gh,False
curtb032.bsky.social,Curt,did:plc:kuea7u6q3alc34a2eagrpp2s,False
co-stever.bsky.social,Steve in Colorado,did:plc:deiqifh4kekecjqediucsggi,False
beckijr.bsky.social,Leesa,did:plc:wnafh2ng5scbshwqedhftuft,False
cinpebren.bsky.social,Cindy B,did:plc:fhgbu7fde7oh3icqyxzo3a4w,False
ifxstuf.bsky.social,Christopher G,did:plc:7jizibyp5wrcqctt3s3yqbrm,False
amirighteousnow.bsky.social,Fighter For Democracy 💙☮️🏳️‍🌈🇺🇸🇺🇦💙 #Resist,did:plc:v5pdd5gibeahyrietzptbr4p,False
darlastephen2.bsky.social,Darla 🫶🏻,did:plc:4rey46v25dswgzrcdgst3cdj,False
tommyr2.bsky.social,Tommy,did:plc:6svehhtyzmzugilg6zsbckhd,False
snoryrory.bsky.social,Snoryrory,did:plc:wwhljm2mewilmzu6fmt3kk25,False
hmmsnippet.bsky.social,Adrienne Wetmore,did:plc:vwx7ilhrznwtyqiwdwwwkko3,False
janetvolpe.bsky.social,Janet Volpe,did:plc:z7jyvxkhmizkakiymcvzhthb,False
ericalenz.bsky.social,Erica Lynne,did:plc:jjqknho7uuf46hqvrpgktvb3,False
cosmicketamine.bsky.social,GarlicBreadEnjoyer,did:plc:pl6vlxdfrkx6vlbf6vtnxwnz,False
sabrinafitzhugh.bsky.social,sabrinafitzhugh.bsky.social,did:plc:ofnpjwz76fzp6e4dehc5ree4,False
sherriematula.bsky.social,Sherrie M,did:plc:zvm3ogfxdlbgr5jceejtwiko,False
ghostguy000.bsky.social,Dr B,did:plc:qar2s7brbeyrrmrhchq7fr3v,False
ripperraptor.bsky.social,Dinosaur general lizard people division,did:plc:rqmmyvmvimerheakfu6aug37,False
ladybonkington.bsky.social,Lady Bonkington NAFO,did:plc:jtxted6wx2hpkojcr5mxgomo,True
barsoomian.bsky.social,Tom Barsoomian,did:plc:6p36v5do6dradsozfcg57pkm,False
shaboobitybop.bsky.social,Shaboobitybop,did:plc:judxcjrcv4tpmsi6jgpmu7hx,False
yodamonkey2.bsky.social,Yodamonkey,did:plc:2flxuayvffkbjjnptjtm5txp,False
achranncath.bsky.social,Stillen Thuhfyte 🇺🇸,did:plc:nq4z425k35vflmuoaicfujcb,False
mamaphoenix.bsky.social,MamaPhoenix,did:plc:6k4l7h2gm54qxx2iqwmbwhqt,False
flickytill.bsky.social,Felicity Tilley,did:plc:dx46zwxhzpmze4uxehdpidgt,False
mari-moxy.bsky.social, 𝐌𝐨𝐱𝐲 Women'sMarch.com Jan.18.2025,did:plc:f73wmiz7wj6knpyiqqaubd4d,False
caitlin48.bsky.social,Kathy Hurley,did:plc:twnkwcv4kg4d7gubtxfk4yep,False
rundcr.bsky.social,Doug,did:plc:magxbyn56curhg4g7r7thlc6,False
politichic.bsky.social,PolitiChic,did:plc:bgassi6d776p7qngw27kfzng,False
janet-c.bsky.social,🌈🇨🇦Janet from another planet🇨🇦🌈,did:plc:h24y46rhsq2qfnn64u4hyp6y,False
justicetoall.bsky.social,justicetoall.bsky.social,did:plc:e7misiev5v32a2odrod6zgw7,False
laurieforla.bsky.social,Laurie Herbert Constantinou,did:plc:73na5volnp6luevak5h4wa7b,False
missfurball.bsky.social,Annabel Lee,did:plc:5szhlwwpdss6tproibotaomo,False
schoeneyk.bsky.social,schoeneyk 💙,did:plc:zzd7tqiwy4lfeuwc573knymd,False
idesignecourses.bsky.social,"Dr. LJ Rose, Wellness Educator",did:plc:6nbgnnefz6loj35g7kvf5juv,False
emo1949.bsky.social,,did:plc:cyora2sn4ilhaqsp4xssuatp,False
tj-001.bsky.social,Tj.,did:plc:2nuaz7x652n657zielxph3hl,False
dianesummers.bsky.social,@democratsrule,did:plc:igbxiow362iip6djmglehpvb,False
ladykatherine.bsky.social,Lady Katherine.bsky.social,did:plc:djdlx6y7bw6fxxkxupo3aymj,False
coach4jd.bsky.social,Mikey,did:plc:ntokdyduwh7qajeuixgy324r,False
gooeyman.bsky.social,SGTGooeyman,did:plc:x4wagsvjmeewtqfjqy7sj3wl,False
joecullum.bsky.social,Joe Cullum,did:plc:lbvacc4c4uezogbujkm2rxnu,False
nymelb86.bsky.social,Melissa,did:plc:rmxcf6cpz64nfki6ff3ygho3,False
rikstir.bsky.social,rikstir,did:plc:2ddwdir6ljqrphcobxs2awmr,False
iassist.bsky.social,,did:plc:sghev4z62ccjm5hunmet67xh,False
swbkrn2003.bsky.social,Blue Hawaii,did:plc:ftvdrskidnrfrpfdcaykspgi,False
neelm.bsky.social,@neelm.bsky.social,did:plc:qqfnopgr73zurr66wji3he7d,False
ladybugladybug.bsky.social,ladybugladybug 🎗️🇨🇦🇮🇱🇺🇸,did:plc:wpizk5x6n6h3vzdxnvigto7p,False
armscribbler.bsky.social,AneedaCoffee,did:plc:ckzv2mvvwujlmjg3ig6nx6r4,False
jdlbrooklyn.bsky.social,Josh,did:plc:his4pbkrestsihdzxdrtf2zr,False
blueliberals.bsky.social,Mikhail and Shenni 🇺🇦 🐬🐶🙏Resist🌊 🇨🇦 🇺🇸 #FB🌐,did:plc:ea6dkzznovdgu3kbctqtoqi5,False
boudica.bsky.social,Boudica,did:plc:45nthinvpr3spmgshtekyqs6,False
democracyblue.bsky.social,Democracy Skies in Blueness,did:plc:hj4kfvxi4xdr3i36mnc23unb,False
almost42.bsky.social,Peg,did:plc:vk4vq25htsdslm235ydapsh7,False
behsplayer.bsky.social,Bass Player,did:plc:i3u5ulbeviuoq4g3nfjpcflx,True
mabelsmom.bsky.social,,did:plc:aci6mmtromriunvcencwghpd,False
sinfulskin2.bsky.social,,did:plc:zfuzrz66nmyqrju7d24fa3ni,False
lizz1228.bsky.social,Liz Winton,did:plc:4pfdejmrgwfjk6jaoynmts2a,False
petraroesner.bsky.social,Petra Roesner,did:plc:zilw73gtciq5jbgejc5k2ik2,False
azhagiri.bsky.social,,did:plc:ba2ws7iaha32p7h3f7wbnq66,False
grumpysociologist.bsky.social,Byron,did:plc:ohvi7ng6dk2snips5opfkbcj,False
11shultz.bsky.social,"Jennifer ""Defend Democracy"" Shultz, Ph.D",did:plc:s7dd6tmr7qzsebhccz3fy624,False
nanaroro30.bsky.social,,did:plc:yqi7ds7uobzreohrqd34gja4,False
alinasalazarg.bsky.social,Alina,did:plc:vbr53xusun6mbqkozhl7gh5v,False
n2nature55.bsky.social,Robin,did:plc:3ioal3ncyhc3vqqevdvg726g,False
vulvo.bsky.social,Granarchy,did:plc:ttg5gpomyfbkfskmki3j2rwi,False
rexjr.bsky.social,Rexy Junior,did:plc:3hixdy2zrkp5ngy6nip4j5gq,False
supportdiva.bsky.social,Donna McGahan,did:plc:py4nwvd4r7jayxmmfb7emk33,False
amesosaycnuc.bsky.social,Ranni Ames,did:plc:ayh4v4k3fd7vfq7utrvo2qhd,False
oldbmxer.bsky.social,oldBMXer,did:plc:svbvywevg6umr7ww37kva6hi,False
melinda-wvu.bsky.social,Melinda-wvu,did:plc:cihqhsguqejlfpvk2tdi3iuj,False
jenniebluedot.bsky.social,,did:plc:ho34yphhvkzyshjbetdqtfxd,False
leejohnson65.bsky.social,Lee Johnson,did:plc:yewfwd3b7nxf7r577fvi6v5y,False
stpc1962.bsky.social,Steve,did:plc:qyljwl6un6vbdnf5p3dk5v5c,False
luciferjesit.bsky.social,Jesi🃏♠️🔥,did:plc:4pd77wq5pjlrllfoenkabmf6,False
ian86.bsky.social,Ian McC🦋,did:plc:t3nuj4l6guu7gzb4b7lx7n4p,False
toxicshocked.bsky.social,Toxic Shocked ⚡️,did:plc:5n33pzs3yfmzkif75y2y3k72,False
kaydee816.bsky.social,Mrs. H,did:plc:d6koq7stxpyx2zd6ztwb5oaa,False
jupiterdi.bsky.social,Di,did:plc:b2rzyafyuaui3elhwkcvagdx,False
lilysanto.bsky.social,Lily Santo,did:plc:t6726oblnoe2pjc7tsgopgtg,False
worldhopperwit.bsky.social,WorldHopperWit,did:plc:ooy7fmx3wy6p6lsqchgm3j4g,False
pinkdossier.bsky.social,Pink Dossier🎀,did:plc:jtvogdkbtvo7kuh2j2bk2ehs,False
moonsong51.bsky.social,Mia1251,did:plc:3lhwnfvbswk6gtxehunmuhk4,False
bjttmmc.bsky.social,,did:plc:7q4xokt6uq3y45owkllmfs6x,False
billierustymudd.bsky.social,Billie,did:plc:rwrglcg6paobnxs34tj2ti7o,False
frightenedaf.bsky.social,Frightened As Fu*k,did:plc:zgdm2ejn3jtklgjkzsbh4ktm,False
rayray1972.bsky.social,💙RayJr72💙♈️🌈☮️,did:plc:lvtnk25vz7ae2qqwajhmevmd,False
williepablo.bsky.social,William G.,did:plc:vupfmyedqjydk4ly2qxepr5p,False
uglyauntesther.bsky.social,Fred G. Sanford,did:plc:gyz3dmehfgnltgndn37h3vji,False
andyb5840.bsky.social,,did:plc:s3p56q7sfyrpyyaiojg4lt3o,False
chad-hammy.bsky.social,Chad-Hammy,did:plc:zmkhf6oakf7ohp7ukl524mjz,False
tetrametracall1.bsky.social,Verde Mar,did:plc:5ehuojmnkco5crsw7d23bl4a,False
stevenhawk.bsky.social,Steven Hawk🪶,did:plc:x64pw7nvsgpt3lh3ujqbfe5p,False
cecewilliams.bsky.social,Cece Williams,did:plc:oflwomhctngb76a6xfobdfkd,False
presto123.bsky.social,presto123,did:plc:my3taouoo4okyhnd52s3b2st,False
wolfedog52.bsky.social,,did:plc:rkpbjxn6upra7z6fvcbzwvef,False
thebatman9000.bsky.social,Wade Wilson,did:plc:l4sjnfvazs6m4eewnpvsxb6s,False
vsschultz.bsky.social,Valerie Schultz 🌻🟧🩵 🫘,did:plc:nktytpxpflgrafopjrjftith,False
lakefrontdaisy1.bsky.social,LakefrontDaisy1 🇨🇦❣️🇺🇦,did:plc:xl5gwwaeebelpr6lij65rmmu,False
canat23.bsky.social,Canat223,did:plc:gamif6646ty2ufsmogqkwdgn,False
mistymisschristy.bsky.social,MistyMissChristy ,did:plc:fahusy7mqmbjkrh6na7wvg3g,False
amyschmieg.bsky.social,Amy,did:plc:ey6wamw332eywt4fldm5ye72,False
judyclimate.bsky.social,Judy Climate,did:plc:shqstj4ezm5tibcnnf4yjgb5,True
uscguy.bsky.social,Trojan Man,did:plc:olsugncqelnz5nj4pfwc3gzl,False
chefzhenya1.bsky.social,,did:plc:tqxyfp2o26kwjh5jzrx6jhxe,False
cameronwallin.bsky.social,Grandma Cami @Cameronwallin.bsky.social,did:plc:v7bntvflnmqyxxof4z6pwr6k,False
jinxypoocat.bsky.social,,did:plc:aluohyt5g6pf2cexmdnqsucm,False
moe666.bsky.social,Moe,did:plc:npm3z32xq4jmtzfm3gy4yyeo,False
teekayinusa.bsky.social,TeeKay,did:plc:uz7fbsrj3k6b52qbq7burtah,False
lance-love-life.bsky.social,,did:plc:pjg5fiylk55dlfemfc3j2yqb,False
stephjd420.bsky.social,,did:plc:tmdi7ulyxssx4k5cpej32vxr,False
jendonniegirl73.bsky.social,Jennifer Fatzinger,did:plc:5267oozwuspa56zp4eygrfjq,False
kamika.bsky.social,Kamika WorriedGrandma7,did:plc:yjmkiqlztin7m77hvrceo6fq,False
stateofbleu.bsky.social,,did:plc:ccywkmgb6o3rmlfq7jdkbo2n,False
suzie1996.bsky.social,We’ll StandTogether and Fight! 💙 We are Women hear us Roar 🦁,did:plc:jwzrvolmgwomvilc2hmftbij,False
dbachick.bsky.social,DBAChick,did:plc:vvvbfljwo5dnwaxl62xpb6nx,False
texasteamster.bsky.social,Texas Teamster,did:plc:qcvvlbkdu4qc2cu4cus2b42e,False
lilithcashlin.bsky.social,Cmdr. Lilith⚔️🗽🏴‍☠️,did:plc:cyklsg3up3tslocjh2y5algv,False
barryschust.bsky.social,Barry Schustermann,did:plc:3yirch2dtnqguyiml3w3bf2y,False
mikelincs.bsky.social,"Mike Berridge, FBPE.",did:plc:4nokebl5ljtdwsjf3ukuttzj,False
naomi15.bsky.social,,did:plc:huynqglwsmfhdzbhou5e74uu,False
johnbayly.bsky.social,John Bayly,did:plc:m3zjcpbmfpcmw5huhc55pnqq,False
jerimick.bsky.social,Jeri,did:plc:qwhvj5iefddxq4yl6zccvfe5,False
disco-4-equality.bsky.social,DISCO 4 Equality 💛⚖️🏳️‍🌈💙💜,did:plc:enwxc3vged7emufoxexc7aew,False
petethehawkeye.bsky.social,Hawkeye Pete,did:plc:cusqq3ar5fhq6kkezhrhwice,False
sugarmommpaid.bsky.social,,did:plc:nidczryt4iite2nqj4xagype,False
tbexinwa.bsky.social,Rebecca,did:plc:t352w6vzdrtoplehq3ybcnix,False
parchris.bsky.social,Chris 💙,did:plc:mun44mfwrujayz3aov4uyjq6,False
luvtheblues.bsky.social,Terry Loves The Blues 🎶🎶🎶,did:plc:nm25pn7p6xl7yv6ofoizssyg,False
ianseine.bsky.social,IanSeine,did:plc:amrf4dyo34bztjybvxn2jwx2,False
pdxscott.bsky.social,Scott Oregon,did:plc:rd6e7qwjsegibdboxbix546z,False
shawndiggity420247.bsky.social,,did:plc:qjfmisbg3kqkn6fao23wdwq5,False
wawgawksis.bsky.social,Teresa,did:plc:2bosffnejh74fqiy57efiion,False
jenontheblock7.bsky.social,JEN♍️🔆♾️🦅🇺🇸⚖️,did:plc:qyte3xpoudejdaorykfntcqz,False
fentanylfloyd.bsky.social,George Floyd ✊🏿,did:plc:par3evopkagtvinlkz2kvmuw,True
msanxiety.bsky.social,💙Heather💙,did:plc:76wtsrvjucnrcroipeht3kh2,False
kbspsmfishcop.bsky.social,KathyB,did:plc:i4fo2adfwh4ty7luf3oeoeni,False
mudlady64.bsky.social,Leslie 🦋✨🦋,did:plc:y6rmj4iee25knwbg6l3gzdws,False
terrysanent.bsky.social,Terry Sanent,did:plc:ekfywr6bkt4ucenc3wmftjfz,False
bklyndin.bsky.social,🪷THEE Pro-Democracy Voter OGKHive 💛🇵🇷🇺🇸🐝,did:plc:bkkkj5cgndegnd2rdi4cqt3t,False
anet2111.bsky.social,Annie C,did:plc:vxybnvkdsioxuqlyx4s6tkdh,False
tree22.bsky.social,Becca,did:plc:oiqrv222k2ytmwlc5orate7l,False
zeldazeldazell.bsky.social,🎉 ZELD🅰️ 🎊,did:plc:ahqfk3n5uw7in2ilc3uakkbb,False
djdarkside.bsky.social,DJDarkside,did:plc:q4fc7skln7sl6x2ro6zwb2wd,False
stablegeenyus.bsky.social,Stable Geenyus,did:plc:acsfjbit6qvaueh7f4zgqz7m,False
tomkat819.bsky.social,Kitt in the Six 🇨🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿💙,did:plc:j2ck7zhy6rkf2hpnwggw3b3v,False
suns-armband.bsky.social,Kevin,did:plc:hzrwxlprquuynaflh6lcig6n,False
jenndavis.bsky.social,Jennifer Davis,did:plc:wdedvo2iddiwadvbwcb3cf37,False
mykconnors.bsky.social,MykConnors,did:plc:4aicib3erua5gjq535prjiye,False
goodspartan.bsky.social,,did:plc:f5tyadrqxvoe7kcxbjimamae,False
denoftheives.bsky.social,Denofthieves,did:plc:bqg5xlaopmy5ytpbohuulb7z,False
rdshepard211.bsky.social,Bob,did:plc:y3rrou22bfthvfdyzosydcgg,False
jasondvorak.bsky.social,,did:plc:5ly56p2wm2drjnubk2ofcl2c,False
subarouxba.bsky.social,Subarouxba,did:plc:art2tb6qzremtukkyqmrj2os,False
larrymason.bsky.social,Larry Mason,did:plc:vjtc77ak3f7w5bzsseszmql4,False
spudzz.bsky.social,Rob,did:plc:wxlprjxcymr75yszo3k5msw7,False
moonrivermamie.bsky.social,,did:plc:2g5nhjzrx523kbmya3vshs4q,False
cnfarfel.bsky.social,,did:plc:bkqqyenr34q3dkqdjk5l3pmz,False
whirlygyrl.bsky.social,Wendy Lou Who ☮️,did:plc:po7uccbi4gnzfx4rctzpigws,False
stevelevine1.bsky.social,☆ Steve Levine ☆,did:plc:nc3zybj43dodnboymmlpewyr,False
stevevt26.bsky.social,🌊 Steve C 🌊,did:plc:etk7xfqxjbrprtipxevwv7rn,False
gojipudu.bsky.social,David ,did:plc:o2zwmcatwmnsuioch5wwmz2m,False
laloquita.bsky.social,Lilly,did:plc:73j4xotzavuynzguihafkuy2,False
ohsaraschmitt.bsky.social,Sara Schmitt,did:plc:zql4lg5lliuonr5jbj4lz3u6,False
julesspencerb.bsky.social,Jules Spencer B,did:plc:o5nrjpj7py6z654iwphi3kt5,False
christinep33.bsky.social,christine_p_33,did:plc:76pvtjbjed3mmmnbtnu2gxtl,False
vickiepersists.bsky.social,Vickie Persists 💙🌊✌️🌈,did:plc:mt723t2m23iznbhpfjwybwxq,False
mitten-jules.bsky.social,𝚓𝚞𝚕𝚒𝚊 | peace comes dropping slow 💛🎶📚,did:plc:nnximpqteupq5g37nwecsrfu,False
timjvalentine.bsky.social,Tim,did:plc:m2p7xw3wjgjgfjyinud2njza,False
shesgotgame16.bsky.social,FeistyNJgal,did:plc:zek2gkvfsudjhbnyk34mb44z,False
resisterdave.bsky.social,,did:plc:6f73guzk4xrnjiy5kmfxg4f2,False
anxious2024.bsky.social,JulieH,did:plc:rs7xvkfecpkl2vhdxwdqb2q6,False
jjennah9.bsky.social,,did:plc:5l2croxcx3idz6tz7e4dhl47,False
teachermike.bsky.social,,did:plc:nqqji6r2cm75dyfw4bhv27x3,False
original-neenee26.bsky.social,mySharona♐️🌊🌎,did:plc:lcdbonl6h3at3f7nx4leg3hf,False
dianekjs.bsky.social,Diane,did:plc:m6jxn26yamdefgxzu7gjdh4x,False
chancemcintosh.bsky.social,Chance McIntosh,did:plc:d5yefmpn3wkvwsgzz6leqqx3,False
usernewm2.bsky.social,Susiq 🌊🌊🐾♥️🫂🆘🇺🇦🇺🇲,did:plc:m2l26wn6gp4yitf4kbaxjoce,False
jannabstanding.bsky.social,JannaB,did:plc:3y7jsowz6onhb4s2qxtqekla,False
indygal.bsky.social,Indygal,did:plc:whdkdvpvpvizme5cm4gotqp2,False
blueisthewayjcs.bsky.social,,did:plc:sspq7fbkplot6fqdsrhdc2zp,False
bluewings1.bsky.social,Bluewings🦋,did:plc:e4ek62da5p2mdskjpml2olmh,False
3littlebirds632.bsky.social,MommaD,did:plc:co4ro5jedn4xcas3yl5n3tlt,False
volswayne.bsky.social,Wayne 🏀 Tennessee 🏈 Vols.,did:plc:4mjjyomor74y4tn55hoocrbz,False
capnlouie.bsky.social,Captain Louie ,did:plc:qpwbj73ev3z7kzn3azatghuv,False
whirlygirl2024.bsky.social,Whirlygirl,did:plc:smgwkyc3ujuums7oni3b7syz,False
digivudu.bsky.social,DigiVüDü,did:plc:kuksu22zvdx77iizc7uwmgom,False
renee-estrella.bsky.social,Renee,did:plc:4ihlfczbctopkzmnlwx2gsik,False
itguyuk.bsky.social,IT Guy (UK),did:plc:eh4t3yugyspkvr7gsaevzdts,False
faubfo.bsky.social,GHOST,did:plc:hs7cetke3lyz3lm3mxnq5blo,True
bigsixxraven.bsky.social,bigsixxraven,did:plc:yhzzz7cztuk64jot6elrmf7d,False
bilbosmissy1.bsky.social,Missy B  🦋🌊🌊💙,did:plc:gzdi3plnbcynaauzayhfbkhu,False
nastywoman1975.bsky.social,Liverpool crazy🏳️‍🌈,did:plc:pkvcut7gz377zfighwzp34dn,False
wordsfinallyspoken.bsky.social,Words Finally Spoken,did:plc:mzh55cfj6opqav4jaano2cms,False
hikaigal.bsky.social,Lisa Wong,did:plc:6ulomsk6by4ha3s2zgdqvkz2,False
nevereverquit2.bsky.social,NeverEverQuit2,did:plc:sw2nakx7qddu6m3hvb53yyni,False
jmg58.bsky.social,JMG58,did:plc:jgwdvaxhkykyvelnifbyhii3,False
resist61.bsky.social,Paula- The Blue Warrior,did:plc:zl7yevhfe4stpinqnb2jcmqq,False
mattwoodbridge.bsky.social,,did:plc:6cmhjtqdwgyef7jvwlzahpnu,False
brewjew308.bsky.social,Schrödingers Litter Box,did:plc:hch75wskjjss2pc2xr73wbkx,False
monicatidwell.bsky.social, Monica Tidwell,did:plc:fnshzn4cvclz3m43xfnwbmya,False
lizawithaz.bsky.social,Liza Penry,did:plc:mln5mi33uxfhlsxuihu2tnhz,False
logans-mommom06.bsky.social,MaryS,did:plc:ga7bruratt3qv5jgmahjcmwp,False
thedstillings.bsky.social,,did:plc:f52oxnrsevnu7n33cqsrasxl,False
talenaball.bsky.social,The Talena Ball,did:plc:erkhopipgnqilhvpbmlonpbf,False
mellymmxxiv.bsky.social,,did:plc:4a2xoaifme7ulonww6jyy3xf,False
isabelcaleres.bsky.social,Isabel Caleres da Fonseca ,did:plc:xzontwwsmjcxoqdah6at7mbe,False
estimatedeyes.bsky.social,PopPop Voted Blue,did:plc:7ippguehwnqslhpm4n5jgqg7,False
theunknownposter.bsky.social,TheUnknownPoster,did:plc:l2tjrz354kuuwe6rujvtxor6,False
37luv-katz40.bsky.social,Luvkatzbskysocial,did:plc:zebyj5rwoahifqjk3uuvnozg,False
takraskatt.bsky.social,,did:plc:wjvvtdqrylevbtgfjigebbc5,False
mzlizlee.bsky.social,Liz L,did:plc:4laeb7chducvidtgr2atovqd,False
sherylkayed.bsky.social,SKD,did:plc:e3iwfq57rwkfg4wpni4ddtbo,False
jaker6267.bsky.social,Jaker,did:plc:elqexdhhrgqooyhr2o2nnoxg,False
iamkmcgriff.bsky.social,Kristen,did:plc:4kjo2xrtfpujcxxosohc3rn7,False
hippie-sandy.bsky.social,Gypsy Soul Sandy,did:plc:ye6rn3i273dxvapi7or7z2mn,False
lms2025.bsky.social,BadRobotLinda,did:plc:anc3ravyaqtfxv54wlnrhrrj,False
sweetwitch2697.bsky.social,SweetWitch2697,did:plc:65mgfx2oprkdjmautl2as73u,False
obi-wan-umami.bsky.social,,did:plc:w2mm23sag7eg7zh75mlpu5lc,False
neloweeze.bsky.social,Weezie,did:plc:2c7ba2jld5scu5lc72qwmkql,True
miskers1965.bsky.social,Miskers,did:plc:eamlznxhcg2cocd6a7ntsz4j,False
criticalthoughts.bsky.social,Critical Thoughts,did:plc:mt24qrznzfatmt4dwiawmrfb,False
grillnatty.bsky.social,Natty,did:plc:tbc77lac4nsqq3wzp25mofxc,False
shabanu3.bsky.social,Sandy,did:plc:53hylaionc2wy5xmrr6khoto,False
northenresister.bsky.social,,did:plc:cuphp5f2dxpuze6yxcvfldxk,False
ckratz22.bsky.social,Charles,did:plc:dxrgtyczmx34b6f5ahzp7wme,False
202folife.bsky.social,E Nice,did:plc:dnhw2w742k7aewc7jlwgwy2q,False
tlarson28.bsky.social,Todd Larson,did:plc:zzgauurfp2ahlyfiuilbh3kj,False
pismobeach805.bsky.social,Pismo Beach Independent ⚾,did:plc:scq4cfav5oqp73flq7mckp4s,False
danielkeith61.bsky.social,Daniel Goldsmith,did:plc:yqarxmcde2fufrxxbg3weaq5,False
tedcruzsucks.bsky.social,TedCruzSucks,did:plc:geqjetvqxkczbv77lugcuvw2,False
kenji76.bsky.social,Kenji ,did:plc:ncxfjm5d5jixlqhhuuyuxmic,False
bamps.bsky.social,Sgt. O.M.G. Ret.,did:plc:q7temk4jvq35f3lhglaer7v6,False
todayisnice.bsky.social,Elaine,did:plc:3kvycwsbfh665u2fuh3kgjgu,False
katymomme.bsky.social,Katymomme,did:plc:ddjb336kigy5gnroglhqjde6,False
yraegel.bsky.social,Dave,did:plc:oh2tnvbkjmqldxgnmlucr6ws,False
unforgettablename.bsky.social,Unforgettable Name,did:plc:sardnjasup24grh33lvduzl3,False
ryandan.bsky.social,,did:plc:im2lkmh7dymgduk5ajurz725,False
pissedoffwoman.bsky.social,✨Laurie✨,did:plc:4z2yycp7g6ygymqxb4jsi3lk,False
trixietrublu.bsky.social,Trixie Trublue,did:plc:mj3ycamo4kzmsg6kpyl7s4j6,False
patriotclyde.bsky.social,I like Democracy & the Rule of Law! ,did:plc:cf5psfl2ekwjf3o2uwl6u6dx,False
icarszoey.bsky.social,Zoey Read,did:plc:3ou56cpgapksr7rttpls7q6n,False
therealkookamook.bsky.social,The Real Kookamook,did:plc:jcpfjh7nbxeewfflnnayi5iq,False
karenschmitt.bsky.social,Karen Schmitt,did:plc:vvlfp74nugrv6cc7axmpy65z,False
janephillips.bsky.social,Jane Phillips,did:plc:yhdgplvsh6zof3dhmpg4ohyu,False
pinkwarrior11.bsky.social,PinkWarrior,did:plc:g3wno42lvukpchyfjpyrgrzb,False
pipafraust.bsky.social,Pipa,did:plc:7zq4wan3bcsyakq4xxemh5gs,False
